epoch,step,train_acc,train_loss,val_acc,val_loss
0,19,0.783161997795105,4.81844425201416,,
2,39,,,0.7042253613471985,4.75912618637085
2,39,0.7537934184074402,4.751951217651367,,
4,59,0.8321096301078796,4.745540618896484,,
6,79,,,0.9389671087265015,4.76401948928833
6,79,0.8516886830329895,4.741951942443848,,
8,99,0.8223201036453247,4.73879861831665,,
10,119,,,0.23474177718162537,4.79230260848999
10,119,0.8516886830329895,4.7359161376953125,,
12,139,0.9985315799713135,4.723970890045166,,
14,159,,,0.07824726402759552,4.963021755218506
14,159,1.3313754796981812,4.703428268432617,,
16,179,1.9187469482421875,4.654140472412109,,
18,199,,,0.07824726402759552,5.191849231719971
18,199,2.6725404262542725,4.582702159881592,,
20,219,3.847283363342285,4.463181972503662,,
22,239,,,0.15649452805519104,5.274101734161377
22,239,5.354870319366455,4.31378698348999,,
24,259,7.77288293838501,4.138856410980225,,
26,279,,,0.0,5.163616180419922
26,279,10.122368812561035,3.9494986534118652,,
28,299,12.54038143157959,3.7533161640167236,,
30,319,,,0.15649452805519104,5.056060314178467
30,319,14.938815116882324,3.564366579055786,,
32,339,17.523250579833984,3.369121789932251,,
34,359,,,0.23474177718162537,4.9458184242248535
34,359,21.54674530029297,3.1533937454223633,,
36,379,25.256975173950195,2.919914484024048,,
38,399,,,0.3912363052368164,4.689107894897461
38,399,29.828683853149414,2.6618216037750244,,
40,419,34.67449951171875,2.403416872024536,,
42,439,,,0.5477308034896851,4.426766395568848
42,439,39.77484130859375,2.1492748260498047,,
44,459,45.159080505371094,1.9019827842712402,,
46,479,,,1.0954616069793701,4.099256992340088
46,479,49.5447883605957,1.6713671684265137,,
48,499,53.88154602050781,1.47487211227417,,
50,519,,,1.408450722694397,3.824708938598633
50,519,57.50366973876953,1.2929433584213257,,
52,539,61.27263641357422,1.1449774503707886,,
54,559,,,1.7214397192001343,3.670517921447754
54,559,64.06265258789062,1.0212070941925049,,
56,579,66.71561431884766,0.9187724590301514,,
58,599,,,2.034428834915161,3.6089913845062256
58,599,70.06362915039062,0.8210991024971008,,
60,619,72.20753479003906,0.7564460039138794,,
62,639,,,1.877934217453003,3.663210391998291
62,639,74.74302673339844,0.6959484815597534,,
64,659,78.46304321289062,0.6378749012947083,,
66,679,,,2.1126761436462402,3.7876598834991455
66,679,82.27117156982422,0.5771858096122742,,
68,699,86.75477600097656,0.5118294954299927,,
70,719,,,3.834115743637085,3.882270336151123
70,719,90.77826690673828,0.44765138626098633,,
72,739,93.51933288574219,0.37784773111343384,,
74,759,,,6.885758876800537,3.910331964492798
74,759,96.06461334228516,0.31027498841285706,,
76,779,97.1512451171875,0.2554779648780823,,
78,799,,,10.172143936157227,3.9269659519195557
78,799,98.1399917602539,0.21005204319953918,,
80,819,98.85462188720703,0.16674324870109558,,
82,839,,,13.536776542663574,3.9301047325134277
82,839,99.41262817382812,0.12543019652366638,,
84,859,99.500732421875,0.10052832961082458,,
86,879,,,13.771517753601074,3.9583895206451416
86,879,99.5398941040039,0.08203306794166565,,
88,899,99.69652557373047,0.0738009437918663,,
90,919,,,15.805946350097656,4.043604373931885
90,919,99.69652557373047,0.06745387613773346,,
92,939,99.77484130859375,0.057233456522226334,,
94,959,,,16.66666603088379,4.017955780029297
94,959,99.85315704345703,0.04430430009961128,,
96,979,99.86294555664062,0.036632947623729706,,
98,999,,,19.092330932617188,4.023087024688721
98,999,99.90210723876953,0.03332601115107536,,
100,1019,99.81399536132812,0.03375507891178131,,
102,1039,,,17.996870040893555,4.215841770172119
