epoch,step,train_acc,train_loss,val_acc,val_loss
0,14,0.9565563797950745,4.769956111907959,,
2,29,,,0.5307855606079102,4.624372959136963
2,29,0.9698418974876404,4.622974872589111,,
4,44,0.8237013220787048,4.601802825927734,,
6,59,,,0.7430998086929321,4.608142375946045
6,59,0.9565563797950745,4.596636772155762,,
8,74,0.9831274151802063,4.590018272399902,,
10,89,,,0.6369426846504211,4.605951309204102
10,89,0.8635578751564026,4.587304592132568,,
12,104,0.7971303462982178,4.588634014129639,,
14,119,,,0.0,4.631353855133057
14,119,0.9831274151802063,4.585545063018799,,
16,134,1.2886940240859985,4.578688621520996,,
18,149,,,0.10615710914134979,4.746155261993408
18,149,1.2621229887008667,4.566679954528809,,
20,164,1.4879766702651978,4.541921138763428,,
22,179,,,0.10615710914134979,4.963528633117676
22,179,2.510960578918457,4.495489120483398,,
24,194,3.0158097743988037,4.426208972930908,,
26,209,,,0.10615710914134979,5.1711297035217285
26,209,4.277932643890381,4.331584453582764,,
28,224,5.606483459472656,4.221061706542969,,
30,239,,,0.31847134232521057,5.24700927734375
30,239,7.586023807525635,4.101657867431641,,
32,254,9.087285995483398,3.9698548316955566,,
34,269,,,0.5307855606079102,5.265710353851318
34,269,11.545104026794434,3.8293967247009277,,
36,284,13.29879093170166,3.6807732582092285,,
38,299,,,0.42462843656539917,5.240550518035889
38,299,15.796465873718262,3.533743143081665,,
40,314,18.36056900024414,3.368687629699707,,
42,329,,,0.6369426846504211,5.20071268081665
42,329,21.73508644104004,3.1929757595062256,,
44,344,25.401885986328125,3.010856866836548,,
46,359,,,0.7430998086929321,5.116400718688965
46,359,29.38753890991211,2.805806875228882,,
48,374,33.585758209228516,2.589073896408081,,
50,389,,,0.7430998086929321,4.98696756362915
50,389,39.55094909667969,2.3535666465759277,,
52,404,44.13444900512695,2.1181674003601074,,
54,419,,,0.7430998086929321,4.754421710968018
54,419,50.29892349243164,1.8966577053070068,,
56,434,55.95854949951172,1.6729503870010376,,
58,449,,,0.8492568731307983,4.567516326904297
58,449,60.542049407958984,1.4748985767364502,,
60,464,65.60382843017578,1.290969967842102,,
62,479,,,0.8492568731307983,4.442623138427734
62,479,69.6027603149414,1.1345921754837036,,
64,494,73.22970581054688,1.0063533782958984,,
66,509,,,0.8492568731307983,4.381054401397705
66,509,76.63079833984375,0.883738100528717,,
68,524,79.8857421875,0.7786540985107422,,
70,539,,,0.8492568731307983,4.439705848693848
70,539,83.31340789794922,0.6937506794929504,,
72,554,86.34249877929688,0.6137664914131165,,
74,569,,,1.1677281856536865,4.577286720275879
74,569,88.28218078613281,0.5424700975418091,,
76,584,91.09870910644531,0.48237621784210205,,
78,599,,,1.4861996173858643,4.836545944213867
78,599,92.46711730957031,0.43427520990371704,,
80,614,94.1410903930664,0.38360095024108887,,
82,629,,,1.5923566818237305,5.019845485687256
82,629,95.13750457763672,0.3413132429122925,,
84,644,96.9576187133789,0.29635176062583923,,
86,659,,,1.5923566818237305,5.287884712219238
86,659,97.86103057861328,0.25241607427597046,,
88,674,98.49874114990234,0.2129523754119873,,
90,689,,,2.229299306869507,5.544224262237549
90,689,98.84416198730469,0.1872480809688568,,
92,704,99.07001495361328,0.1616382747888565,,
94,719,,,2.335456371307373,5.658342361450195
94,719,99.36229705810547,0.14552396535873413,,
96,734,99.08329772949219,0.13451626896858215,,
98,749,,,1.3800424337387085,5.942919731140137
98,749,99.40215301513672,0.11429488658905029,,
100,764,99.57486724853516,0.10097022354602814,,
102,779,,,3.184713363647461,6.089291572570801
102,779,99.6147232055664,0.08652457594871521,,
104,794,99.72100067138672,0.07233668118715286,,
106,809,,,3.290870428085327,6.2277092933654785
106,809,99.7608642578125,0.060169342905282974,,
108,824,99.94686126708984,0.047107044607400894,,
110,839,,,3.290870428085327,6.330015182495117
110,839,99.86714172363281,0.04137473180890083,,
112,854,99.66786193847656,0.046832066029310226,,
114,869,,,3.290870428085327,6.567193031311035
114,869,99.34900665283203,0.06760662794113159,,
116,884,98.65816497802734,0.09552284330129623,,
118,899,,,4.033970355987549,6.5013108253479
118,899,97.94075012207031,0.11252091079950333,,
120,914,98.4057388305664,0.1001071110367775,,
122,929,,,3.3970274925231934,6.479094505310059
122,929,99.07001495361328,0.07233963161706924,,
124,944,99.44200897216797,0.05845122039318085,,
126,959,,,4.564755916595459,6.607992172241211
126,959,99.56157684326172,0.044633328914642334,,
128,974,99.73429107666016,0.03113114833831787,,
130,989,,,5.095541477203369,6.614943504333496
130,989,99.90699768066406,0.02115885354578495,,
132,1004,99.94686126708984,0.014243194833397865,,
134,1019,,,4.989384174346924,6.699086666107178
134,1019,100.0,0.008148489519953728,,
136,1034,100.0,0.004923108499497175,,
138,1049,,,5.732483863830566,6.703291416168213
138,1049,100.0,0.003570517059415579,,
140,1064,100.0,0.002944926731288433,,
142,1079,,,5.520169734954834,6.761506080627441
142,1079,100.0,0.002556017367169261,,
144,1094,100.0,0.0022811058443039656,,
146,1109,,,5.732483863830566,6.832577705383301
146,1109,100.0,0.0020448113791644573,,
148,1124,100.0,0.0018446344183757901,,
150,1139,,,5.520169734954834,6.922755241394043
150,1139,100.0,0.0016575686167925596,,
152,1154,100.0,0.0014942620182409883,,
154,1169,,,5.520169734954834,7.002330303192139
154,1169,100.0,0.0013416592264547944,,
156,1184,100.0,0.0012006808537989855,,
158,1199,,,5.414012908935547,7.101084232330322
158,1199,100.0,0.0010697930119931698,,
160,1214,100.0,0.0009537233272567391,,
162,1229,,,5.414012908935547,7.205708980560303
162,1229,100.0,0.0008504760917276144,,
164,1244,100.0,0.0007519155624322593,,
166,1259,,,5.520169734954834,7.304139137268066
166,1259,100.0,0.0006606393144465983,,
168,1274,100.0,0.0005802796804346144,,
170,1289,,,5.838641166687012,7.412771701812744
170,1289,100.0,0.0005078960093669593,,
172,1304,100.0,0.0004467332037165761,,
174,1319,,,5.944798469543457,7.519138813018799
174,1319,100.0,0.0003895045374520123,,
176,1334,100.0,0.00033810012973845005,,
178,1349,,,6.1571125984191895,7.643327236175537
178,1349,100.0,0.0002923450665548444,,
180,1364,100.0,0.0002554614911787212,,
182,1379,,,6.050955295562744,7.748147487640381
182,1379,100.0,0.000220261761569418,,
184,1394,100.0,0.00018973839178215712,,
186,1409,,,6.263269424438477,7.87798547744751
186,1409,100.0,0.00016458686150144786,,
188,1424,100.0,0.00014025579730514437,,
190,1439,,,6.1571125984191895,8.012652397155762
190,1439,100.0,0.00012194976443424821,,
192,1454,100.0,0.00010490470594959334,,
194,1469,,,6.475584030151367,8.122159004211426
194,1469,100.0,9.040346776600927e-05,,
196,1484,100.0,7.742852176306769e-05,,
198,1499,,,6.369426727294922,8.267008781433105
198,1499,100.0,6.6688509832602e-05,,
200,1514,100.0,5.651277024298906e-05,,
202,1529,,,6.369426727294922,8.368453025817871
202,1529,100.0,4.8591813538223505e-05,,
204,1544,100.0,4.156103022978641e-05,,
206,1559,,,6.1571125984191895,8.503064155578613
206,1559,100.0,3.541304977261461e-05,,
208,1574,100.0,3.012378692801576e-05,,
210,1589,,,6.263269424438477,8.604126930236816
210,1589,100.0,2.5796798581723124e-05,,
212,1604,100.0,2.2036057998775505e-05,,
214,1619,,,6.263269424438477,8.744804382324219
214,1619,100.0,1.9028851966140792e-05,,
216,1634,100.0,1.6125590263982303e-05,,
218,1649,,,6.475584030151367,8.84434986114502
218,1649,100.0,1.364653780910885e-05,,
220,1664,100.0,1.1642405297607183e-05,,
222,1679,,,6.263269424438477,8.986248970031738
