epoch,step,train_acc,train_loss,val_acc,val_loss
0,14,0.7652033567428589,4.784090518951416,,
2,29,,,2.5751073360443115,4.567323207855225
2,29,1.9465700387954712,4.614679336547852,,
4,44,1.852597713470459,4.5561203956604,,
6,59,,,2.1459226608276367,4.524227142333984
6,59,1.9197207689285278,4.540687561035156,,
8,74,2.09424090385437,4.535076141357422,,
10,89,,,1.609442114830017,4.54842472076416
10,89,1.9734193086624146,4.529152870178223,,
12,104,2.228487014770508,4.522611141204834,,
14,119,,,1.824034333229065,4.657593727111816
14,119,2.4835548400878906,4.511088848114014,,
16,134,2.805745840072632,4.486813068389893,,
18,149,,,1.716738224029541,4.857694625854492
18,149,3.570949077606201,4.44230318069458,,
20,164,3.9736876487731934,4.373751640319824,,
22,179,,,1.609442114830017,5.0508551597595215
22,179,5.50409460067749,4.279297351837158,,
24,194,7.249295234680176,4.122043132781982,,
26,209,,,1.716738224029541,4.938870906829834
26,209,9.155591011047363,3.9524521827697754,,
28,224,11.786816596984863,3.769723415374756,,
30,239,,,1.716738224029541,4.786640167236328
30,239,13.78708553314209,3.583702325820923,,
32,254,16.619680404663086,3.393972873687744,,
34,269,,,1.9313304424285889,4.663334369659424
34,269,20.20405387878418,3.194455146789551,,
36,284,23.318565368652344,3.006755828857422,,
38,299,,,2.25321888923645,4.484752655029297
38,299,27.184856414794922,2.810468912124634,,
40,314,30.99744987487793,2.621793270111084,,
42,329,,,2.467811107635498,4.334272861480713
42,329,36.447845458984375,2.412492275238037,,
44,344,42.126461029052734,2.207721710205078,,
46,359,,,2.896995782852173,4.142093658447266
46,359,46.43576431274414,2.018422842025757,,
48,374,51.79218673706055,1.8140736818313599,,
50,389,,,3.8626608848571777,3.9594085216522217
50,389,58.59846878051758,1.6205229759216309,,
52,404,63.94146728515625,1.4329694509506226,,
54,419,,,5.686695098876953,3.7455945014953613
54,419,69.84830474853516,1.2554686069488525,,
56,434,75.19129943847656,1.0794763565063477,,
58,449,,,8.047210693359375,3.5476434230804443
58,449,80.81621551513672,0.9207760691642761,,
60,464,85.66250610351562,0.7707237601280212,,
62,479,,,11.480687141418457,3.274127960205078
62,479,89.55564880371094,0.6357690691947937,,
64,494,92.32111358642578,0.5261775255203247,,
66,509,,,15.450643539428711,3.135627269744873
66,509,94.06631469726562,0.4365684986114502,,
68,524,95.38192749023438,0.3686365783214569,,
70,539,,,16.09442138671875,3.063751459121704
70,539,96.36193084716797,0.3073616921901703,,
72,554,96.9526138305664,0.2530657649040222,,
74,569,,,19.63519287109375,2.995655059814453
74,569,97.86548614501953,0.21377237141132355,,
76,584,98.06685638427734,0.17995966970920563,,
78,599,,,20.708154678344727,3.059554100036621
78,599,98.5232925415039,0.15663298964500427,,
80,614,98.76493835449219,0.12771569192409515,,
82,629,,,20.708154678344727,3.0583584308624268
82,629,99.19451904296875,0.10401774197816849,,
84,644,99.42274475097656,0.08744310587644577,,
86,659,,,20.27897071838379,3.16621994972229
86,659,99.5569839477539,0.07641500234603882,,
88,674,99.4630126953125,0.07395534217357635,,
90,689,,,21.888412475585938,3.200000047683716
90,689,99.53013610839844,0.07418784499168396,,
92,704,99.67781066894531,0.06143319606781006,,
94,719,,,23.81974220275879,3.3054304122924805
94,719,99.5704116821289,0.061139583587646484,,
96,734,99.43616485595703,0.06472732126712799,,
98,749,,,23.175966262817383,3.3529746532440186
98,749,99.44959259033203,0.0638403370976448,,
100,764,99.15425109863281,0.07471954822540283,,
102,779,,,23.81974220275879,3.374966621398926
102,779,99.18109893798828,0.0708780288696289,,
104,794,99.5704116821289,0.05488310009241104,,
106,809,,,25.107295989990234,3.3501763343811035
106,809,99.71808624267578,0.041497718542814255,,
108,824,99.62410736083984,0.03613964095711708,,
110,839,,,24.78540802001953,3.4625673294067383
110,839,99.70465850830078,0.033595118671655655,,
112,854,99.73150634765625,0.0316149927675724,,
114,869,,,25.751073837280273,3.395832061767578
114,869,99.66438293457031,0.03506864607334137,,
116,884,99.54356384277344,0.03791392967104912,,
118,899,,,25.321887969970703,3.5218300819396973
118,899,99.50328826904297,0.039720140397548676,,
120,914,99.23479461669922,0.051932550966739655,,
122,929,,,26.824033737182617,3.5380849838256836
122,929,99.0602798461914,0.05415758863091469,,
124,944,99.00657653808594,0.05064183473587036,,
126,959,,,28.218883514404297,3.4327099323272705
126,959,99.34219360351562,0.04764698073267937,,
128,974,99.44959259033203,0.038353562355041504,,
130,989,,,27.145923614501953,3.464167833328247
130,989,99.59725952148438,0.031621914356946945,,
132,1004,99.62410736083984,0.026762982830405235,,
134,1019,,,28.862661361694336,3.4739041328430176
134,1019,99.63753509521484,0.029061855748295784,,
136,1034,99.27507019042969,0.03580659627914429,,
138,1049,,,28.540773391723633,3.6688919067382812
138,1049,99.15425109863281,0.040640272200107574,,
140,1064,99.14082336425781,0.04614546522498131,,
142,1079,,,28.96995735168457,3.5213418006896973
142,1079,99.34219360351562,0.03852662816643715,,
144,1094,99.44959259033203,0.030998745933175087,,
146,1109,,,33.69098663330078,3.3845949172973633
146,1109,99.63753509521484,0.028344979509711266,,
148,1124,99.53013610839844,0.025248948484659195,,
150,1139,,,31.9742488861084,3.3543951511383057
150,1139,99.70465850830078,0.02152460440993309,,
152,1154,99.62410736083984,0.023214545100927353,,
154,1169,,,31.008583068847656,3.495879888534546
154,1169,99.4898681640625,0.0250063668936491,,
156,1184,99.16767120361328,0.03488237038254738,,
158,1199,,,30.57939910888672,3.485502243041992
158,1199,99.5704116821289,0.027930304408073425,,
160,1214,99.5704116821289,0.02588726207613945,,
162,1229,,,31.330472946166992,3.4688103199005127
162,1229,99.5569839477539,0.023801976814866066,,
164,1244,99.67781066894531,0.0200270414352417,,
166,1259,,,32.72532272338867,3.4841456413269043
166,1259,99.5704116821289,0.02341010980308056,,
168,1274,99.66438293457031,0.019663341343402863,,
170,1289,,,32.081546783447266,3.4837703704833984
170,1289,99.39588928222656,0.02586955390870571,,
172,1304,98.97972869873047,0.041612446308135986,,
174,1319,,,32.296138763427734,3.5651118755340576
174,1319,98.53671264648438,0.05406715348362923,,
176,1334,98.87232971191406,0.04443708434700966,,
178,1349,,,33.15450668334961,3.3304994106292725
178,1349,99.27507019042969,0.031149722635746002,,
180,1364,99.28849792480469,0.02866535820066929,,
182,1379,,,35.836910247802734,3.2075021266937256
182,1379,99.40931701660156,0.02690206468105316,,
184,1394,99.5704116821289,0.022811831906437874,,
186,1409,,,36.373390197753906,3.1522152423858643
186,1409,99.65096282958984,0.018216507509350777,,
188,1424,99.77178192138672,0.015184992924332619,,
190,1439,,,39.914161682128906,3.0740392208099365
190,1439,99.75835418701172,0.011760924942791462,,
192,1454,99.4764404296875,0.02424350008368492,,
194,1469,,,37.660945892333984,3.2145795822143555
194,1469,99.18109893798828,0.033687472343444824,,
196,1484,99.14082336425781,0.03429859131574631,,
198,1499,,,36.69527816772461,3.197082996368408
198,1499,99.22137451171875,0.030431607738137245,,
200,1514,99.43616485595703,0.024711480364203453,,
202,1529,,,37.660945892333984,3.076434373855591
202,1529,99.59725952148438,0.020810961723327637,,
204,1544,99.63753509521484,0.018774081021547318,,
206,1559,,,41.30901336669922,2.909745216369629
206,1559,99.77178192138672,0.011959451250731945,,
208,1574,99.79862976074219,0.011854241602122784,,
210,1589,,,43.13304901123047,2.822223663330078
210,1589,99.79862976074219,0.012512745335698128,,
212,1604,99.74493408203125,0.013635053299367428,,
214,1619,,,41.201717376708984,2.984487533569336
214,1619,99.63753509521484,0.015896493569016457,,
216,1634,99.39588928222656,0.02397460862994194,,
218,1649,,,39.377681732177734,3.1712486743927
218,1649,98.88575744628906,0.0392797477543354,,
220,1664,98.939453125,0.03892437368631363,,
222,1679,,,40.450645446777344,3.0533623695373535
222,1679,99.26164245605469,0.03395845368504524,,
224,1694,99.43616485595703,0.027907464653253555,,
226,1709,,,41.952789306640625,2.7624199390411377
226,1709,99.50328826904297,0.021128209307789803,,
228,1724,99.62410736083984,0.017631173133850098,,
230,1739,,,45.17167282104492,2.5778143405914307
230,1739,99.5838394165039,0.01635749265551567,,
232,1754,99.75835418701172,0.012132201343774796,,
234,1769,,,43.13304901123047,2.7527992725372314
234,1769,99.78520965576172,0.010902637615799904,,
236,1784,99.61068725585938,0.01757531799376011,,
238,1799,,,44.09871292114258,2.71352481842041
238,1799,99.44959259033203,0.022866087034344673,,
240,1814,99.23479461669922,0.02967572957277298,,
242,1829,,,45.60085678100586,2.570409059524536
242,1829,99.28849792480469,0.025101250037550926,,
244,1844,99.4630126953125,0.02077290788292885,,
246,1859,,,46.24463653564453,2.634908676147461
246,1859,99.5569839477539,0.0190418753772974,,
248,1874,99.73150634765625,0.01510996837168932,,
250,1889,,,49.24892807006836,2.4315857887268066
250,1889,99.67781066894531,0.014428050257265568,,
252,1904,99.82547760009766,0.012123828753829002,,
254,1919,,,46.7811164855957,2.7223148345947266
254,1919,99.61068725585938,0.01752450130879879,,
256,1934,99.16767120361328,0.031086334958672523,,
258,1949,,,46.03004455566406,2.7330729961395264
258,1949,99.18109893798828,0.027643105015158653,,
260,1964,99.34219360351562,0.028605403378605843,,
262,1979,,,48.068668365478516,2.5107879638671875
262,1979,99.20794677734375,0.028502676635980606,,
264,1994,99.39588928222656,0.022204460576176643,,
266,2009,,,50.643775939941406,2.420349597930908
266,2009,99.65096282958984,0.01858494244515896,,
268,2024,99.5838394165039,0.015733374282717705,,
270,2039,,,48.60514831542969,2.3944783210754395
270,2039,99.66438293457031,0.015676744282245636,,
272,2054,99.73150634765625,0.01217291783541441,,
274,2069,,,50.53647994995117,2.280869483947754
274,2069,99.78520965576172,0.010358821600675583,,
276,2084,99.81205749511719,0.009747522883117199,,
278,2099,,,51.931331634521484,2.234417676925659
278,2099,99.83890533447266,0.00892066303640604,,
280,2114,99.78520965576172,0.012333888560533524,,
282,2129,,,52.896995544433594,2.2043333053588867
282,2129,99.79862976074219,0.011150061152875423,,
284,2144,99.71808624267578,0.013247658498585224,,
286,2159,,,52.36051559448242,2.313722848892212
286,2159,99.4630126953125,0.018605131655931473,,
288,2174,99.3690414428711,0.024427594617009163,,
290,2189,,,53.540771484375,2.286346197128296
290,2189,99.22137451171875,0.027283592149615288,,
292,2204,99.42274475097656,0.022710219025611877,,
294,2219,,,53.00429153442383,2.3329262733459473
294,2219,99.4764404296875,0.020428244024515152,,
296,2234,99.5569839477539,0.016166619956493378,,
298,2249,,,54.82832717895508,2.2789697647094727
298,2249,99.74493408203125,0.013418247923254967,,
300,2264,99.71808624267578,0.012710047885775566,,
302,2279,,,59.22746658325195,1.983555793762207
302,2279,99.82547760009766,0.008693831041455269,,
304,2294,99.85232543945312,0.007766398601233959,,
306,2309,,,56.437767028808594,2.0455162525177
306,2309,99.66438293457031,0.012286866083741188,,
308,2324,99.62410736083984,0.015407501719892025,,
310,2339,,,59.76395034790039,2.0022974014282227
310,2339,99.44959259033203,0.0181537214666605,,
312,2354,99.43616485595703,0.024047544226050377,,
314,2369,,,55.15021514892578,2.0885064601898193
314,2369,99.12740325927734,0.03385709971189499,,
316,2384,99.20794677734375,0.025290830060839653,,
318,2399,,,57.5107307434082,1.8838815689086914
318,2399,99.3824691772461,0.02358158305287361,,
320,2414,99.61068725585938,0.015314704738557339,,
322,2429,,,60.085838317871094,1.8287070989608765
322,2429,99.79862976074219,0.009633618406951427,,
324,2444,99.9060287475586,0.005257237236946821,,
326,2459,,,64.59227752685547,1.6263943910598755
326,2459,99.95972442626953,0.0035547844599932432,,
328,2474,99.95972442626953,0.00357708428055048,,
330,2489,,,64.16309356689453,1.574918270111084
330,2489,99.94630432128906,0.00336868641898036,,
332,2504,99.86575317382812,0.006101286970078945,,
334,2519,,,61.802574157714844,1.74397611618042
334,2519,99.62410736083984,0.01768123358488083,,
336,2534,99.30191802978516,0.026278840377926826,,
338,2549,,,59.97854232788086,1.8199459314346313
338,2549,99.20794677734375,0.02885325253009796,,
340,2564,99.23479461669922,0.02753964625298977,,
342,2579,,,61.373390197753906,1.6105388402938843
342,2579,99.24822235107422,0.024080151692032814,,
344,2594,99.66438293457031,0.01429490465670824,,
346,2609,,,63.84120178222656,1.5853385925292969
346,2609,99.79862976074219,0.010309307835996151,,
348,2624,99.86575317382812,0.010815734043717384,,
350,2639,,,64.48497772216797,1.5164180994033813
