epoch,step,train_acc,train_loss,val_acc,val_loss
0,19,0.930004894733429,4.826529026031494,,
2,39,,,0.5477308034896851,4.757786273956299
2,39,0.7048457860946655,4.752410888671875,,
4,59,0.7635829448699951,4.745405197143555,,
6,79,,,0.46948355436325073,4.7593817710876465
6,79,0.7635829448699951,4.743380546569824,,
8,99,0.8712677359580994,4.741601467132568,,
10,119,,,0.3129890561103821,4.7835588455200195
10,119,0.8027410507202148,4.738525867462158,,
12,139,0.8810572624206543,4.735907554626465,,
14,159,,,0.07824726402759552,4.899097442626953
14,159,1.106216311454773,4.722445011138916,,
16,179,1.5467449426651,4.69429349899292,,
18,199,,,0.07824726402759552,5.131199836730957
18,199,1.9285364151000977,4.638740539550781,,
20,219,2.917278528213501,4.550081729888916,,
22,239,,,0.07824726402759552,5.283167839050293
22,239,4.268232822418213,4.427977561950684,,
24,259,6.216348648071289,4.283388137817383,,
26,279,,,0.07824726402759552,5.300703525543213
26,279,8.634361267089844,4.124262809753418,,
28,299,10.288790702819824,3.9565258026123047,,
30,319,,,0.6259781122207642,5.269585132598877
30,319,12.765541076660156,3.7736573219299316,,
32,339,15.849241256713867,3.5836052894592285,,
34,359,,,0.46948355436325073,5.195860862731934
34,359,18.551149368286133,3.378445863723755,,
36,379,22.349485397338867,3.156843900680542,,
38,399,,,0.3912363052368164,5.113991737365723
38,399,26.62750816345215,2.9293735027313232,,
40,419,30.88595199584961,2.6986918449401855,,
42,439,,,0.5477308034896851,5.05342960357666
42,439,35.487030029296875,2.465562582015991,,
44,459,39.64757537841797,2.2290866374969482,,
46,479,,,0.3129890561103821,4.891476631164551
46,479,44.826236724853516,1.983972191810608,,
48,499,50.80763626098633,1.7550668716430664,,
50,519,,,0.23474177718162537,4.7288289070129395
50,519,54.05775833129883,1.562273383140564,,
52,539,58.25746536254883,1.3720512390136719,,
54,559,,,0.3912363052368164,4.587982654571533
54,559,62.01664352416992,1.2089924812316895,,
56,579,66.06950378417969,1.0646005868911743,,
58,599,,,0.3129890561103821,4.536659240722656
58,599,69.15320587158203,0.956436038017273,,
60,619,71.82574462890625,0.8599973320960999,,
62,639,,,0.5477308034896851,4.597130298614502
62,639,74.91923522949219,0.775236964225769,,
64,659,76.99461364746094,0.7098866105079651,,
66,679,,,0.7042253613471985,4.71624755859375
66,679,80.25452423095703,0.6449905037879944,,
68,699,82.8585433959961,0.5836806297302246,,
70,719,,,0.9389671087265015,4.954477310180664
70,719,85.27655029296875,0.5361384153366089,,
72,739,87.76309204101562,0.49338552355766296,,
74,759,,,1.3302034139633179,5.2215728759765625
74,759,89.64268493652344,0.44418230652809143,,
76,779,91.1894302368164,0.39911168813705444,,
78,799,,,1.1737089157104492,5.478691101074219
78,799,92.76554107666016,0.3625505566596985,,
80,819,93.9990234375,0.3261423408985138,,
82,839,,,1.6431925296783447,5.8150153160095215
