epoch,step,train_acc,train_loss,val_acc,val_loss
0,14,0.7652033567428589,4.787108898162842,,
2,29,,,2.5751073360443115,4.560013771057129
2,29,1.8391730785369873,4.614586353302002,,
4,44,1.7988991737365723,4.560144424438477,,
6,59,,,2.0386266708374023,4.533071517944336
6,59,2.09424090385437,4.5460333824157715,,
8,74,2.01369309425354,4.538690090179443,,
10,89,,,1.824034333229065,4.556808948516846
10,89,1.9465700387954712,4.535210132598877,,
12,104,2.295610189437866,4.525510311126709,,
14,119,,,1.609442114830017,4.643757343292236
14,119,2.09424090385437,4.517237663269043,,
16,134,2.590951919555664,4.497126579284668,,
18,149,,,1.716738224029541,4.826286792755127
18,149,2.9802658557891846,4.456737041473389,,
20,164,4.000536918640137,4.398554801940918,,
22,179,,,1.824034333229065,5.034942626953125
22,179,4.8328633308410645,4.310726642608643,,
24,194,6.269298076629639,4.184684753417969,,
26,209,,,1.9313304424285889,4.951793670654297
26,209,8.444086074829102,4.0217742919921875,,
28,224,10.551752090454102,3.846811294555664,,
30,239,,,2.3605151176452637,4.826079368591309
30,239,13.532017707824707,3.6678972244262695,,
32,254,15.706806182861328,3.4857571125030518,,
34,269,,,2.1459226608276367,4.649820327758789
34,269,18.4185791015625,3.304838180541992,,
36,284,21.34514617919922,3.1226272583007812,,
38,299,,,2.25321888923645,4.459542751312256
38,299,24.392536163330078,2.9392476081848145,,
40,314,28.151430130004883,2.7519190311431885,,
42,329,,,2.896995782852173,4.358160495758057
42,329,31.923748016357422,2.593996286392212,,
44,344,35.11880874633789,2.406134605407715,,
46,359,,,3.0042917728424072,4.208240985870361
46,359,39.24016571044922,2.230443000793457,,
48,374,43.65686798095703,2.056056022644043,,
50,389,,,3.1115880012512207,4.061359882354736
50,389,47.85877227783203,1.8841513395309448,,
52,404,51.75191116333008,1.712952733039856,,
54,419,,,3.8626608848571777,3.885446071624756
54,419,56.51765441894531,1.5645877122879028,,
56,434,60.15572738647461,1.404922366142273,,
58,449,,,4.613733768463135,3.7198123931884766
58,449,64.61270141601562,1.266838550567627,,
60,464,68.47898864746094,1.1451224088668823,,
62,479,,,6.974248886108398,3.571382761001587
62,479,73.13733673095703,1.013999342918396,,
64,494,77.72855377197266,0.8879083395004272,,
66,509,,,8.798283576965332,3.3461599349975586
66,509,82.118408203125,0.7786160111427307,,
68,524,85.46113586425781,0.6757689118385315,,
70,539,,,12.768239974975586,3.1199207305908203
70,539,88.25345611572266,0.5728499293327332,,
72,554,90.65646362304688,0.4971235394477844,,
74,569,,,15.343347549438477,3.0155818462371826
74,569,92.2137222290039,0.4287596344947815,,
76,584,93.50248718261719,0.3761047422885895,,
78,599,,,20.064376831054688,2.878499984741211
78,599,94.46905517578125,0.3218160569667816,,
80,614,95.28795623779297,0.2835249602794647,,
82,629,,,21.137338638305664,2.850994110107422
82,629,96.4156265258789,0.2475213259458542,,
84,644,96.96603393554688,0.2208155244588852,,
86,659,,,23.39055824279785,2.840092420578003
86,659,97.20767974853516,0.1932358741760254,,
88,674,97.8117904663086,0.17173798382282257,,
90,689,,,23.283262252807617,2.8824353218078613
90,689,97.95945739746094,0.15528786182403564,,
92,704,98.3084945678711,0.13716912269592285,,
94,719,,,24.356224060058594,2.910032272338867
94,719,98.60383605957031,0.12531417608261108,,
96,734,98.80520629882812,0.1119307205080986,,
98,749,,,24.78540802001953,2.961085081100464
98,749,98.79178619384766,0.1007767766714096,,
100,764,99.0602798461914,0.09653019160032272,,
102,779,,,25.321887969970703,3.029733657836914
102,779,98.952880859375,0.08848340064287186,,
104,794,99.07369995117188,0.08561794459819794,,
106,809,,,27.253219604492188,3.015615224838257
106,809,98.81863403320312,0.08577550202608109,,
108,824,99.15425109863281,0.07560529559850693,,
110,839,,,28.648069381713867,3.0401926040649414
110,839,99.32876586914062,0.06536057591438293,,
112,854,99.4630126953125,0.058104682713747025,,
114,869,,,27.78969955444336,3.1180551052093506
114,869,99.30191802978516,0.05902673676609993,,
116,884,99.3690414428711,0.0580303892493248,,
118,899,,,26.824033737182617,3.2393486499786377
118,899,99.0468521118164,0.06770492345094681,,
120,914,98.57698822021484,0.08140797913074493,,
122,929,,,28.96995735168457,3.1432673931121826
122,929,98.88575744628906,0.07158809900283813,,
124,944,99.16767120361328,0.05745147913694382,,
126,959,,,28.218883514404297,3.1608684062957764
126,959,99.32876586914062,0.048151373863220215,,
128,974,99.43616485595703,0.04183344915509224,,
130,989,,,29.935623168945312,3.0532047748565674
130,989,99.5704116821289,0.037395767867565155,,
132,1004,99.51671600341797,0.035794831812381744,,
134,1019,,,29.828325271606445,3.2474429607391357
134,1019,99.32876586914062,0.041404228657484055,,
136,1034,99.19451904296875,0.04969317838549614,,
138,1049,,,31.11587905883789,3.1150245666503906
138,1049,99.02000427246094,0.049366358667612076,,
140,1064,99.11397552490234,0.048862289637327194,,
142,1079,,,33.47639465332031,3.149655818939209
142,1079,99.39588928222656,0.04377460107207298,,
144,1094,99.32876586914062,0.0381704680621624,,
146,1109,,,32.832618713378906,3.066859722137451
146,1109,99.3824691772461,0.03692644089460373,,
148,1124,99.3824691772461,0.03645401820540428,,
